Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),N2X(36)
5.791147037827881e-09,0.048764219312884285,8.866203041469016e-07,8.327167370865516e-12,1.362640888968658e-06,8.892188284416787e-49,8.890633593736294e-07,0.938,2.0623016657294622e-22,1.1364252865497098e-06,2.347964681347795e-14,4.943853601096267e-12,7.582355947729141e-06,0.0,0.0,0.03122792103780041,0.009999432392703365,0.04999863614347386,1.193863870936074e-24,8.143741715941217e-34,0.001991531015397479,3.9360341729417125e-48,2.4024915735820073e-28
5.803826340587457e-09,0.048764219312884285,8.872223370150232e-07,8.365129731618315e-12,1.3639929300191889e-06,9.105800524044938e-49,8.896706639211557e-07,0.938,2.0913106149381915e-22,1.1389128470297507e-06,2.3699926338380368e-14,4.948234782043312e-12,7.582414827770879e-06,0.0,0.0,0.031227915929938864,0.009999431150220802,0.04999863478883306,1.219469666376979e-24,8.278028070522104e-34,0.001991530354446386,4.0406648645344767e-48,2.459824206017695e-28
5.816505643347032e-09,0.048764219312884285,8.878208545535933e-07,8.403142197313575e-12,1.3653407875625613e-06,9.323981288577553e-49,8.902744527084519e-07,0.938,2.120655203257694e-22,1.1414004061147107e-06,2.3921687360389344e-14,4.952629351739326e-12,7.582472777203531e-06,0.0,0.0,0.031227910834223847,0.009999429907738803,0.049998633438376044,1.245557513855004e-24,8.41420091193723e-34,0.001991529697941181,4.1478057903647013e-48,2.518376855868693e-28
5.829184946106608e-09,0.048764219312884285,8.88415874833996e-07,8.441204495548676e-12,1.3666844745427963e-06,9.546815992343162e-49,8.908747438064632e-07,0.938,2.1503384483187638e-22,1.1438879638065986e-06,2.414493553771923e-14,4.957037238795587e-12,7.582529811366922e-06,0.0,0.0,0.031227905750590937,0.00999942866525736,0.04999863209208986,1.2721351912604684e-24,8.552282037729833e-34,0.0019915290458484523,4.2575105657300206e-48,2.5781722655737243e-28
5.8418642488661836e-09,0.048764219312884285,8.890074158638143e-07,8.479316354865986e-12,1.3680240038638584e-06,9.774391410327346e-49,8.914715552223349e-07,0.938,2.1803633866709145e-22,1.1463755201074125e-06,2.4369676529844015e-14,4.961458371908891e-12,7.582585945343018e-06,0.0,0.0,0.03122790067897614,0.009999427422776475,0.04999863074996158,1.2992105802851745e-24,8.692293441130417e-34,0.0019915283981351097,4.369833806952694e-48,2.639233539778645e-28
5.854543551625759e-09,0.048764219312884285,8.895954955866773e-07,8.517477504755034e-12,1.3693593883897834e-06,1.0006795695950029e-48,8.920649048992601e-07,0.938,2.210733073844278e-22,1.14886307501914e-06,2.4595915997460115e-14,4.965892680112561e-12,7.582641193960289e-06,0.0,0.0,0.03122789561931586,0.00999942618029615,0.04999862941197835,1.3267916675033153e-24,8.834257312281708e-34,0.0019915277547683814,4.4848311473129346e-48,2.701584150084454e-28
5.867222854385335e-09,0.048764219312884285,8.901801318821162e-07,8.555687675654628e-12,1.3706906409447988e-06,1.0244118399028928e-48,8.926548107163348e-07,0.938,2.241450584411441e-22,1.1513506285437578e-06,2.4823659602449715e-14,4.970340093194701e-12,7.582695571797972e-06,0.0,0.0,0.03122789057154694,0.009999424937816378,0.049998628078127376,1.3548865454606442e-24,8.97819603946778e-34,0.0019915271157158105,4.602559253201922e-48,2.765247939846039e-28
5.8799021571449105e-09,0.048764219312884285,8.907613425654224e-07,8.593946598954907e-12,1.3720177743134503e-06,1.0486450483871359e-48,8.932412904884155e-07,0.938,2.2725190120492835e-22,1.1538381806832308e-06,2.5052913007844168e-14,4.974800541382919e-12,7.582749093190318e-06,0.0,0.0,0.03122788553560664,0.009999423695337165,0.04999862674839583,1.3835034137690829e-24,9.124132210345982e-34,0.001991526480945247,4.7230758404206926e-48,2.8302491290044533e-28
5.892581459904486e-09,0.048764219312884285,8.91339145387514e-07,8.632254006999267e-12,1.3733408012407203e-06,1.073388434759766e-48,8.938243619659885e-07,0.938,2.3039414696007567e-22,1.1563257314395164e-06,2.5283681877787905e-14,4.9792739552912614e-12,7.582801772230708e-06,0.0,0.0,0.031227880511432604,0.009999422452858507,0.049998625422771,1.4126505802115525e-24,9.272088613184023e-34,0.0019915258504248465,4.8464396907536965e-48,2.8966123189823287e-28
5.905260762664062e-09,0.048764219312884285,8.919135580348094e-07,8.670609633086196e-12,1.3746597344321566e-06,1.098651383865847e-48,8.944040428350397e-07,0.938,2.3357210891366485e-22,1.1588132808145574e-06,2.5515971877502675e-14,4.983760266011742e-12,7.582853622775718e-06,0.0,0.0,0.0312278754989629,0.0099994212103804,0.04999862410124015,1.4423364618553495e-24,9.422088238101401e-34,0.0019915252241230665,4.9727106687738327e-48,2.9643624976322466e-28
5.917940065423637e-09,0.048764219312884285,8.924845981291038e-07,8.709013211471059e-12,1.3759745865539875e-06,1.1244434275462765e-48,8.949803507169343e-07,0.938,2.367861022017302e-22,1.1613008288102895e-06,2.5749788673251965e-14,4.988259404904414e-12,7.58290465844915e-06,0.0,0.0,0.031227870498135996,0.009999419967902845,0.049998622783790636,1.4725695861700237e-24,9.574154278313052e-34,0.0019915246020086605,5.101949738770507e-48,3.033525044213136e-28
5.930619368183213e-09,0.048764219312884285,8.930522832274531e-07,8.74746447736777e-12,1.3772853702332485e-06,1.1507742465243933e-48,8.955533031682992e-07,0.938,2.4003644389543215e-22,1.1637883754286375e-06,2.598513793230584e-14,4.992771303620759e-12,7.582954892645948e-06,0.0,0.0,0.031227865508890753,0.009999418725425846,0.049998621470409836,1.5033585921556776e-24,9.728310131378277e-34,0.0019915239840506793,5.234218981963007e-48,3.104125734431618e-28
5.943298670942789e-09,0.048764219312884285,8.936166308220661e-07,8.78596316695038e-12,1.3785920980579023e-06,1.1776536723117706e-48,8.96122917680915e-07,0.938,2.4332345300722196e-22,1.1662759206715147e-06,2.6222025322906115e-14,4.9972958945062995e-12,7.583004338536072e-06,0.0,0.0,0.03122786053116643,0.009999417482949394,0.04999862016108514,1.5347122314795859e-24,9.884579400453763e-34,0.001991523370218459,5.369581613943229e-48,3.17619074553539e-28
5.955977973702364e-09,0.048764219312884285,8.941776583401989e-07,8.824509017354576e-12,1.3798947825769578e-06,1.2050916891307555e-48,8.966892116816106e-07,0.938,2.4664745049700513e-22,1.168763464540825e-06,2.6460456514231835e-14,5.001833110588393e-12,7.583053009068292e-06,0.0,0.0,0.03122785556490266,0.009999416240473496,0.04999861885580402,1.5666393696199669e-24,1.004298589555021e-33,0.0019915227604816238,5.508102002317351e-48,3.2497466614515363e-28
5.96865727646194e-09,0.048764219312884285,8.947353831440553e-07,8.863101766679101e-12,1.381193436300594e-06,1.2330984358551247e-48,8.972522025321648e-07,0.938,2.5000875927830107e-22,1.1712510070384625e-06,2.6700437176365023e-14,5.006382884746748e-12,7.583100916973934e-06,0.0,0.0,0.0312278506100395,0.009999414997998144,0.04999861755455394,1.599148987017467e-24,1.020355363479271e-33,0.0019915221548100813,5.649845684563496e-48,3.324820477973468e-28
5.9813365792215155e-09,0.048764219312884285,8.952898225306949e-07,8.901741153987135e-12,1.3824880717002772e-06,1.26168420797022e-48,8.978119075292128e-07,0.938,2.5340770422439875e-22,1.1737385481663108e-06,2.6941972980256763e-14,5.0109451503155914e-12,7.583148074770559e-06,0.0,0.0,0.031227845666517352,0.00999941375552334,0.049998616257322465,1.6322501802349316e-24,1.036630684568528e-33,0.0019915215531740174,5.794879386121727e-48,3.4014396080000966e-28
5.994015881981091e-09,0.048764219312884285,8.95840993731945e-07,8.9404269193075e-12,1.3837787012088831e-06,1.2908594595529044e-48,8.983683439041594e-07,0.938,2.5684461217451066e-22,1.1762260879262425e-06,2.7185069597693595e-14,5.015519841437017e-12,7.583194494765581e-06,0.0,0.0,0.031227840734277007,0.009999412513049083,0.04999861496409714,1.665952163125606e-24,1.0531269966379497e-33,0.0019915209555438924,5.943271038722595e-48,3.479631886828464e-28
6.006695184740667e-09,0.048764219312884285,8.963889139143191e-07,8.979158803635893e-12,1.385065337220814e-06,1.3206348052709678e-48,8.989215288230963e-07,0.938,2.6031981193992107e-22,1.1787136263201233e-06,2.7429732701264298e-14,5.020106892405886e-12,7.583240189059795e-06,0.0,0.0,0.031227835813259646,0.009999411270575376,0.04999861367486556,1.700264268009657e-24,1.0698467646947198e-33,0.0019915203618904396,6.09508979895224e-48,3.5594255774991863e-28
6.0193744875002424e-09,0.048764219312884285,8.969336001789405e-07,9.017936548935938e-12,1.3863479920921201e-06,1.3510210224009285e-48,8.99471479386726e-07,0.938,2.63833634310133e-22,1.1812011633498052e-06,2.7675967964326853e-14,5.024706237953481e-12,7.583285169550893e-06,0.0,0.0,0.031227830903406802,0.009999410028102212,0.049998612389615386,1.7351959468584127e-24,1.0867924750656959e-33,0.0019915197721846593,6.250406067039333e-48,3.640849376191229e-28
6.032053790259818e-09,0.048764219312884285,8.974750695614699e-07,9.056759898140245e-12,1.3876266781406177e-06,1.3820290528650243e-48,9.000182126302906e-07,0.938,2.673864120590107e-22,1.1836886990171344e-06,2.792378106097581e-14,5.029317813170049e-12,7.58332944793689e-06,0.0,0.0,0.03122782600466039,0.00999940878562959,0.0499986111083343,1.7707567724866816e-24,1.103966635525447e-33,0.0019915191863978192,6.409291505874603e-48,3.723932417668279e-28
6.044733093019394e-09,0.048764219312884285,8.980133390320405e-07,9.095628595151348e-12,1.3889014076460056e-06,1.4136700052897582e-48,9.005617455235053e-07,0.938,2.709784799509191e-22,1.1861762333239436e-06,2.81731776660099e-14,5.033941553446667e-12,7.58337303571949e-06,0.0,0.0,0.031227821116962685,0.009999407543157516,0.04999860983101002,1.8069564397542163e-24,1.1213717754247377e-33,0.001991518604501448,6.571819060295905e-48,3.8087042807838673e-28
6.06034812745077e-09,0.048764219312884285,8.986718659511575e-07,9.143558781129302e-12,1.3904658659820045e-06,1.453523430642253e-48,9.012267539409802e-07,0.938,2.7545673322495595e-22,1.1892397227694452e-06,2.848250320699729e-14,5.039652483480098e-12,7.583425783457005e-06,0.0,0.0,0.03122781511267788,0.009999406013007544,0.04999860826335647,1.8524300628658955e-24,1.1431280237960738e-33,0.001991517893178552,6.777092487327666e-48,3.9154691071051495e-28
6.075963161882146e-09,0.048764219312884285,8.993255966874803e-07,9.19155688400974e-12,1.3920243648428853e-06,1.4943753352974696e-48,9.018869655093538e-07,0.938,2.7999572132253996e-22,1.1923032101576233e-06,2.879424964026463e-14,5.045381648192375e-12,7.583477521635035e-06,0.0,0.0,0.031227809124957113,0.009999404482858392,0.049998606701662784,1.898906104570525e-24,1.1652432761273839e-33,0.0019915171876613283,6.988143987262776e-48,4.0248979548791245e-28
6.091578196313522e-09,0.048764219312884285,8.999745625282424e-07,9.239622431515588e-12,1.3935769269286255e-06,1.536247539491436e-48,9.025424115150875e-07,0.938,2.8459608206359024e-22,1.1953666954918454e-06,2.91084275694688e-14,5.0511289294343815e-12,7.5835282705546505e-06,0.0,0.0,0.031227803153694802,0.009999402952710061,0.04999860514590628,1.9464034531578543e-24,1.187722393545109e-33,0.0019915164878981885,7.205118095230384e-48,4.137048926296622e-28
6.107193230744898e-09,0.048764219312884285,9.006187946094152e-07,9.28775495360842e-12,1.3951235748527269e-06,1.5791622686264952e-48,9.031931230933832e-07,0.938,2.8925845790976575e-22,1.1984301787754555e-06,2.94250475995633e-14,5.056894209876482e-12,7.583578050098341e-06,0.0,0.0,0.031227797198786166,0.009999401422562549,0.04999860359606434,1.994941290233383e-24,1.2105702881384852e-33,0.0019915157938381143,7.428162500235194e-48,4.251981203154295e-28
6.122808265176274e-09,0.048764219312884285,9.012583239155769e-07,9.335953982490282e-12,1.396664331142547e-06,1.6231421593671985e-48,9.038391312280539e-07,0.938,2.939834959818177e-22,1.2014936600117764e-06,2.974412033670993e-14,5.062677373352958e-12,7.583626879738951e-06,0.0,0.0,0.031227791260127265,0.009999399892415854,0.04999860205211441,2.0445390942143526e-24,1.2337919233279197e-33,0.0019915151054306487,7.657428102496832e-48,4.3697550630421075e-28
6.13842329960765e-09,0.048764219312884285,9.018931812798585e-07,9.384219052604448e-12,1.398199218239624e-06,1.668210265928198e-48,9.044804667514676e-07,0.938,2.987718480768934e-22,1.2045571392041097e-06,3.006565638819508e-14,5.068478304526272e-12,7.583674778547796e-06,0.0,0.0,0.03122778533761489,0.009999398362269974,0.049998600514034076,2.0952166439527343e-24,1.2573923142394237e-33,0.00199151442262589,7.893069074642913e-48,4.490431896374606e-28
6.154038334039026e-09,0.048764219312884285,9.025233973838132e-07,9.432549700637254e-12,1.3997282585000109e-06,1.714390066261857e-48,9.051171603444181e-07,0.938,3.0362417068588505e-22,1.2076206163557362e-06,3.0389666362341586e-14,5.07429688856458e-12,7.583721765203577e-06,0.0,0.0,0.031227779431146657,0.009999396832124908,0.049998598981800986,2.1469940222350095e-24,1.2813765280731177e-33,0.0019915137453744743,8.135242919145769e-48,4.614074222592143e-28
6.170048921626427e-09,0.048764219312884285,9.031647907052875e-07,9.48217224728117e-12,1.4012899841751108e-06,1.762919001500187e-48,9.057651945431726e-07,0.938,3.0866652430223473e-22,1.2107616940421298e-06,3.0724463841765116e-14,5.080281076484251e-12,7.5837690141520515e-06,0.0,0.0,0.03122777339161088,0.009999395263219725,0.049998597416802,2.2012463267487756e-24,1.306372190801957e-33,0.0019915130566822473,8.390503099333805e-48,4.743994398266939e-28
6.186059509213827e-09,0.048764219312884285,9.038013694869353e-07,9.531862757035151e-12,1.402845610369797e-06,1.8126680505630135e-48,9.064084134959756e-07,0.938,3.137775434681517e-22,1.2139027695900346e-06,3.106188475863194e-14,5.0862835816759555e-12,7.5838153426883185e-06,0.0,0.0,0.031227767368726837,0.009999393694315394,0.04999859585790293,2.2566986436659733e-24,1.3317823272948622e-33,0.0019915123737249017,8.65297769432158e-48,4.8771690470310445e-28
6.202070096801228e-09,0.048764219312884285,9.044331663049593e-07,9.581620737824284e-12,1.4043951609046486e-06,1.8636639514644892e-48,9.070468497782218e-07,0.938,3.189579513240868e-22,1.2170438430029198e-06,3.140194055088698e-14,5.092304283328386e-12,7.583860769712837e-06,0.0,0.0,0.031227761362386648,0.009999392125411916,0.04999859430507991,2.313373640603341e-24,1.3576125726948533e-33,0.0019915116964509608,8.922847802439628e-48,5.013669373267092e-28
6.2180806843886285e-09,0.048764219312884285,9.050602135678967e-07,9.631445700054541e-12,1.4059386595072094e-06,1.9159339395659154e-48,9.07680535797644e-07,0.938,3.242084762755786e-22,1.2201849142842296e-06,3.1744642657252914e-14,5.0983430613246135e-12,7.583905313727334e-06,0.0,0.0,0.03122775537248326,0.009999390556509285,0.04999859275830925,2.371294337547183e-24,1.383868621386027e-33,0.0019915110248095156,9.20029848342592e-48,5.153567906949817e-28
6.234091271976029e-09,0.048764219312884285,9.056825435166387e-07,9.681337156612379e-12,1.4074761298123512e-06,1.969505755085955e-48,9.083095037943319e-07,0.938,3.295298520127992e-22,1.2233259834373857e-06,3.2090002517140516e-14,5.104399796626209e-12,7.583948992843144e-06,0.0,0.0,0.031227749398910445,0.0099993889876075,0.04999859121756729,2.430484111108253e-24,1.4105562274248237e-33,0.0019915103587502146,9.485518832357543e-48,5.296938523933123e-28
6.2501018595634296e-09,0.048764219312884285,9.063001882244416e-07,9.73129462286453e-12,1.4090075953626335e-06,2.024407650805681e-48,9.089337858407445e-07,0.938,3.349228175300904e-22,1.2264670504657878e-06,3.2438031570558726e-14,5.11047437124375e-12,7.583991824789629e-06,0.0,0.0,0.03122774344156279,0.009999387418706564,0.04999858968283052,2.4909666987941816e-24,1.437681204971758e-33,0.001991509698223255,9.778702054366083e-48,5.443856466356355e-28
6.26611244715083e-09,0.048764219312884285,9.069131795970026e-07,9.781317616656818e-12,1.4105330796086636e-06,2.080668399729334e-48,9.095534138417844e-07,0.938,3.403881171454726e-22,1.2296081153728147e-06,3.278874125802825e-14,5.116566667815647e-12,7.584033826921948e-06,0.0,0.0,0.03122773750033566,0.00999938584980647,0.049998588154075464,2.552766203360261e-24,1.465249428727241e-33,0.0019915090431793757,1.0080045541493529e-47,5.59439836357973e-28
6.282123034738231e-09,0.048764219312884285,9.075215493724709e-07,9.831405658313912e-12,1.4120526059094583e-06,2.1383173029852682e-48,9.101684195348113e-07,0.938,3.459265005201648e-22,1.2327491781618207e-06,3.3142143020492363e-14,5.122676569706977e-12,7.58407501622942e-06,0.0,0.0,0.03122773157512525,0.009999384280907221,0.04999858663127876,2.6159070971149157e-24,1.4932668343645033e-33,0.0019915083935698515,1.0389750948709584e-47,5.748642252814114e-28
6.298133622325631e-09,0.048764219312884285,9.081253291215825e-07,9.881558270637321e-12,1.4135661975327977e-06,2.1973841975859435e-48,9.107788344897733e-07,0.938,3.5153872267806175e-22,1.2358902388361404e-06,3.3498248299233624e-14,5.12880396142571e-12,7.5841154093427775e-06,0.0,0.0,0.031227725665828494,0.009999382712008809,0.04999858511441717,2.6804142263561365e-24,1.5217394189696304e-33,0.0019915077493464803,1.0708024273257833e-47,5.906667600642744e-28
6.314144209913032e-09,0.048764219312884285,9.087245502476449e-07,9.931774978905507e-12,1.4150738776555872e-06,2.2578994645772683e-48,9.113846901091952e-07,0.938,3.5722554402524207e-22,1.2390312973990851e-06,3.385706853578418e-14,5.134948728422851e-12,7.58415502254267e-06,0.0,0.0,0.03122771977234315,0.009999381143111238,0.049998583603467484,2.7463128156901246e-24,1.5506732414744426e-33,0.0019915071104615787,1.1035075931621138e-47,6.068555323735069e-28
6.330154797500432e-09,0.048764219312884285,9.093192439867837e-07,9.982055310870232e-12,1.4165756693642067e-06,2.319894036889279e-48,9.119860176284234e-07,0.938,3.6298773036939337e-22,1.2421723538539463e-06,3.421861517184841e-14,5.141110756664884e-12,7.584193871765906e-06,0.0,0.0,0.0312277138945677,0.009999379574214502,0.04999858209840663,2.8136284726188043e-24,1.5800744231042115e-33,0.001991506476867974,1.1371120843048699e-47,6.234387811409188e-28
6.346165385087833e-09,0.048764219312884285,9.099094414078501e-07,1.0032398796757824e-11,1.4180715956548738e-06,2.383399407811296e-48,9.125828481155331e-07,0.938,3.688260529393184e-22,1.2453134082039915e-06,3.45828996492105e-14,5.147289932908959e-12,7.5842319726145365e-06,0.0,0.0,0.031227708032401408,0.009999378005318603,0.04999858059921161,2.882387191827024e-24,1.6099491478077805e-33,0.001991505848518997,1.1716378506660824e-47,6.404248946113237e-28
6.362175972675233e-09,0.048764219312884285,9.104951734128696e-07,1.008280496926256e-11,1.4195616794339773e-06,2.4484476388521635e-48,9.131752124717779e-07,0.938,3.7474128840428443e-22,1.24845446045247e-06,3.4949933409666965e-14,5.153486145082475e-12,7.584269340360358e-06,0.0,0.0,0.031227702185744305,0.009999376436423539,0.04999857910585951,2.952615360012286e-24,1.6403036627181135e-33,0.0019915052253684728,1.2071073091208767e-47,6.578224127680217e-28
6.378186560262634e-09,0.048764219312884285,9.110764707367276e-07,1.0133273363551182e-11,1.421045943518457e-06,2.515071368632718e-48,9.137631414312741e-07,0.938,3.807342188935658e-22,1.2515955106026076e-06,3.531972789492503e-14,5.159699281909615e-12,7.584305989955749e-06,0.0,0.0,0.031227696354497146,0.009999374867529307,0.04999857761832753,3.024339759995676e-24,1.6711442785714673e-33,0.0019915046073707148,1.2435433509098758e-47,6.756400292552475e-28
6.394197147850034e-09,0.048764219312884285,9.116533639480159e-07,1.0183803517250439e-11,1.4225244106361137e-06,2.5833038206108406e-48,9.143466655618494e-07,0.938,3.8680563201566997e-22,1.2547365586576102e-06,3.569229454655389e-14,5.165929232555184e-12,7.584341936034883e-06,0.0,0.0,0.031227690538561417,0.009999373298635907,0.04999857613659292,3.097587575987731e-24,1.7024773701918452e-33,0.001991503994480522,1.2809693516596535e-47,6.938865941126726e-28
6.410207735437435e-09,0.048764219312884285,9.122258834481941e-07,1.0234394970459274e-11,1.423997103426013e-06,2.653178812580873e-48,9.149258152642022e-07,0.938,3.929563208779914e-22,1.2578776046206648e-06,3.606764480586022e-14,5.172175887079276e-12,7.584377192928698e-06,0.0,0.0,0.031227684737839354,0.009999371729743339,0.049998574660633066,3.1723863972224893e-24,1.7343093768821057e-33,0.0019915033866531612,1.3194091778245397e-47,7.125711153558245e-28
6.4262183230248354e-09,0.048764219312884285,9.127940594732837e-07,1.0285047265723996e-11,1.4254640444387495e-06,2.7247307640258547e-48,9.155006207735966e-07,0.938,3.991870841058035e-22,1.2610186484949332e-06,3.644579011387826e-14,5.1784391366907276e-12,7.584411774659351e-06,0.0,0.0,0.031227678952233905,0.009999370160851596,0.04999857319042539,3.2487642241102943e-24,1.766646802957867e-33,0.001991502783844375,1.358887198739113e-47,7.3170276234629725e-28
6.442228910612236e-09,0.048764219312884285,9.133579220918465e-07,1.0335759948067779e-11,1.4269252561369165e-06,2.797994706561244e-48,9.160711121578405e-07,0.938,4.0549872586218128e-22,1.2641596902835614e-06,3.682674191119311e-14,5.184718873233444e-12,7.584445694964374e-06,0.0,0.0,0.031227673181648742,0.00999936859196068,0.04999857172594746,3.326749470735159e-24,1.7994962180729993e-33,0.0019915021860103573,1.3994282906766414e-47,7.512908665497877e-28
6.4582394981996365e-09,0.048764219312884285,9.13917501208494e-07,1.038653256493916e-11,1.4283807608952652e-06,2.8730062904760057e-48,9.166373193207961e-07,0.938,4.1189205586652556e-22,1.267300729989672e-06,3.721051163801315e-14,5.191014988962958e-12,7.584478967276959e-06,0.0,0.0,0.031227667425988228,0.009999367023070593,0.049998570267176884,3.406370972884671e-24,1.832864257859174e-33,0.001991501593107772,1.4410578530811327e-47,7.713449262670582e-28
6.474250085787037e-09,0.048764219312884285,9.14472826559247e-07,1.0437364666280031e-11,1.4298305810013204e-06,2.949801796708991e-48,9.171992719977381e-07,0.938,4.1836788941509666e-22,1.2704417676163712e-06,3.75971107338767e-14,5.197327377164635e-12,7.584511604770174e-06,0.0,0.0,0.031227661685157445,0.009999365454181328,0.049998568814091364,3.487657987938807e-24,1.8667576241021323e-33,0.0019915010050937094,1.4838018070685048e-47,7.918746054873229e-28
6.4886596146156975e-09,0.048764219312884285,9.149690068501045e-07,1.0483164046684922e-11,1.4311305770694614e-06,3.020473505110571e-48,9.177014162658492e-07,0.938,4.242673584898345e-22,1.2732686997050535e-06,3.794747848503975e-14,5.203022352176773e-12,7.58454044639616e-06,0.0,0.0,0.031227656531011252,0.009999364042181689,0.04999856751115678,3.562264843666218e-24,1.8977164007573972e-33,0.001991500480025643,1.5232460304323454e-47,8.107660969903616e-28
6.503069143444358e-09,0.048764219312884285,9.15461786991476e-07,1.0529010922238183e-11,1.4324260026766026e-06,3.092647445826793e-48,9.18200159800038e-07,0.938,4.302349226025911e-22,1.276095630114142e-06,3.8300155629352084e-14,5.208730345573817e-12,7.5845687934501565e-06,0.0,0.0,0.0312276513887326,0.009999362630182716,0.049998566212793,3.638266751734053e-24,1.92911115457554e-33,0.001991499958852248,1.5636340107351764e-47,8.300580953893735e-28
6.5174786722730185e-09,0.048764219312884285,9.15951188319306e-07,1.0574904969900542e-11,1.4337168738900513e-06,3.16635140957427e-48,9.186955239357124e-07,0.938,4.36271187766109e-22,1.2789225588458584e-06,3.865515050489794e-14,5.21445128098706e-12,7.584596654959e-06,0.0,0.0,0.031227646258253715,0.00999936121818441,0.04999856491898394,3.715685943678624e-24,1.960946910860665e-33,0.0019914994415431617,1.604985782485168e-47,8.497580052624666e-28
6.531888201101679e-09,0.048764219312884285,9.164372320604944e-07,1.0620845868245441e-11,1.4350032067206796e-06,3.2416136231224136e-48,9.191875298992387e-07,0.938,4.423767636999917e-22,1.2817494859024122e-06,3.901247144918305e-14,5.220185082704357e-12,7.584624039786288e-06,0.0,0.0,0.03122764113950726,0.009999359806186764,0.04999856362971361,3.794544940705926e-24,1.9932287395150593e-33,0.0019914989280682954,1.6473217481239665e-47,8.69873346687502e-28
6.5462977299303394e-09,0.048764219312884285,9.169199393341561e-07,1.066683329744054e-11,1.4362850171230644e-06,3.318462754135736e-48,9.196761988092008e-07,0.938,4.485522638418078e-22,1.2845764112860003e-06,3.9372126799142176e-14,5.2259316755935924e-12,7.5846509566271245e-06,0.0,0.0,0.03122763603242636,0.009999358394189783,0.04999856234496605,3.874866557706526e-24,2.0259617553737433e-33,0.0019914984183978337,1.690662686187351e-47,8.904117575150683e-28
6.560707258759e-09,0.048764219312884285,9.173993311522822e-07,1.0712866939237994e-11,1.4375623209956569e-06,3.3969279164927024e-48,9.201615516770609e-07,0.938,4.547983053583359e-22,1.287403334998806e-06,3.97341248911202e-14,5.231690984906835e-12,7.58467741400756e-06,0.0,0.0,0.031227630936944552,0.00999935698219346,0.049998561064725354,3.956673906691344e-24,2.0591511185056992e-33,0.0019914979125022396,1.7350297582388989e-47,9.113809952238282e-28
6.57511678758766e-09,0.048764219312884285,9.178754284195592e-07,1.0758946476977069e-11,1.4388351341809998e-06,3.4770386762059913e-48,9.206436094069787e-07,0.938,4.611155091570129e-22,1.2902302570429993e-06,4.0098474060815323e-14,5.237462936307347e-12,7.5847034202906175e-06,0.0,0.0,0.031227625852995825,0.009999355570197798,0.04999855978897568,4.03999039939803e-24,2.0928020344676266e-33,0.001991497410352246,1.7804445140239825e-47,9.327889381771114e-28
6.589526316416321e-09,0.048764219312884285,9.183482519331455e-07,1.0805071595587351e-11,1.4401034724659463e-06,3.5588250573965696e-48,9.211223927955898e-07,0.938,4.675044998973857e-22,1.2930571774207384e-06,4.04651826432208e-14,5.243247455983298e-12,7.5847289836826046e-06,0.0,0.0,0.031227620780514585,0.009999354158202793,0.049998558517701235,4.124839749867081e-24,2.126919754555728e-33,0.001991496911918848,1.8269288965865653e-47,9.546435868569043e-28
6.603935845244981e-09,0.048764219312884285,9.188178223828711e-07,1.0851241981585793e-11,1.4413673515818597e-06,3.6423175480318725e-48,9.215979225322019e-07,0.938,4.739659060024525e-22,1.295884096134169e-06,4.083425897258585e-14,5.249044470633617e-12,7.584754112236095e-06,0.0,0.0,0.03122761571943568,0.009999352746208449,0.049998557250886304,4.211245977450157e-24,2.1615095760817774e-33,0.001991496417173305,1.8745052483611085e-47,9.769530654090905e-28
6.618345374073642e-09,0.048764219312884285,9.192841603516411e-07,1.0897457323070752e-11,1.4426267872047916e-06,3.72754710559692e-48,9.220702191992019e-07,0.938,4.805003596699433e-22,1.2987110131854244e-06,4.1205711382385945e-14,5.254853907394193e-12,7.584778813851293e-06,0.0,0.0,0.03122761066969436,0.009999351334214758,0.0499985559885152,4.299233410041102e-24,2.1965768426615145e-33,0.0019914959260871343,1.9231963177837136e-47,9.997256233497726e-28
6.632754902902302e-09,0.048764219312884285,9.19747286315725e-07,1.0943717309717734e-11,1.4438817949556754e-06,3.8145451629205783e-48,9.22539303272343e-07,0.938,4.871084968836255e-22,1.3015379285766269e-06,4.1579548205288294e-14,5.2606756938359305e-12,7.584803096278289e-06,0.0,0.0,0.031227605631226295,0.009999349922221722,0.049998554730572305,4.388826687207368e-24,2.2321269444970332e-33,0.001991495438632109,1.9730252657184654e-47,1.02296963720077e-27
6.647164431730963e-09,0.048764219312884285,9.202072206448994e-07,1.0990021632777229e-11,1.445132390400522e-06,3.903343634161419e-48,9.230051951208875e-07,0.938,4.937909574246388e-22,1.304364842309884e-06,4.195577777311084e-14,5.266509758002407e-12,7.5848269671204785e-06,0.0,0.0,0.031227600603967585,0.009999348510229343,0.04999855347704205,4.480050763190584e-24,2.2681653186513988e-33,0.001991494954780258,2.024015671630935e-47,1.0466936120313274e-27
